CID,CCS [A^2],Adduct,Additional_Info,Source,Reference,SMILES
152946,198.01,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O
152946,208.98,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O
6423085,167.74,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCCCC(C(=O)C1=CC=C(C=C1)C)N2CCCC2
6336,173.77,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl
11072636,263.18,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)NC)O)(C)OC)C)C)O)(C)O
134822125,155.83,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCCCC(C(=O)C1=CC=CC=C1)NCC
205593,150.11,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCCC(C(=O)C1=CC=CC=C1)NCC
458519,140.81,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCNC(C)C(=O)C1=CC=CC=C1
458519,133.18,[M+H-H2O]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCNC(C)C(=O)C1=CC=CC=C1
71872,139.15,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC(C(=O)C1=CC=CC=C1)N(C)C
65280,167.81,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C
4421,145.76,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O
4421,159.57,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O
9904,168.39,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34
9904,197.04,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34
9904,168.84,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34
11243002,173.49,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCCC(C(=O)C1=CC2=CC=CC=C2C=C1)N3CCCC3
156391,151.1,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O
156391,158.86,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O
65452,270.1,[M-H]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC[C@H]([C@H]1[C@H](C[C@@H]([C@@H](O1)[C@@H](C)[C@@H]([C@H](C)C(=O)[C@H](CC)[C@@H]2[C@H](C[C@H]([C@]3(O2)C=C[C@H]([C@@]4(O3)CC[C@@](O4)(C)[C@H]5CC[C@@]([C@@H](O5)C)(CC)O)O)C)C)O)C)C)C(=O)O
65452,270.18,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC[C@H]([C@H]1[C@H](C[C@@H]([C@@H](O1)[C@@H](C)[C@@H]([C@H](C)C(=O)[C@H](CC)[C@@H]2[C@H](C[C@H]([C@]3(O2)C=C[C@H]([C@@]4(O3)CC[C@@](O4)(C)[C@H]5CC[C@@]([C@@H](O5)C)(CC)O)O)C)C)O)C)C)C(=O)O
13818790,196.92,[M+HCOO]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=C[C@@H]2[C@](C[C@@H]1O)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)OC(=O)C)C)COC(=O)C
13818790,183.93,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=C[C@@H]2[C@](C[C@@H]1O)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)OC(=O)C)C)COC(=O)C
5447130,136.91,[M-H]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)N
440908,171.32,[M+Cl]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=C[C@@H]2[C@]([C@@H](C1=O)O)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)O)C)CO
440908,172.28,[M+HCOO]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=C[C@@H]2[C@]([C@@H](C1=O)O)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)O)C)CO
440908,175.07,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=C[C@@H]2[C@]([C@@H](C1=O)O)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)O)C)CO
14217092,300.71,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C/C=C\1/C(=O)N[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N1C)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCN=C(N)N)C)C(=O)O
4539,171.88,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O
4539,187.6,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O
4539,187.92,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O
520217,165.2,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3F
123767,146.89,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C1CCC(C(=O)C1)(C2=CC=CC=C2Cl)N
123767,139.89,[M+H-NH3]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C1CCC(C(=O)C1)(C2=CC=CC=C2Cl)N
5462508,147.06,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C1CN[C@@H]2CC3=C4[C@@]15[C@H]2C=C[C@@H]([C@@H]5OC4=C(C=C3)O)O
5462508,165.78,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C1CN[C@@H]2CC3=C4[C@@]15[C@H]2C=C[C@@H]([C@@H]5OC4=C(C=C3)O)O
50922681,203.85,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC(C)CCNC1=C(C=CC=N1)C(=O)N2CCN(CC2)CC3=CC=CC=C3
442530,193.27,[M-H]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C[C@@H]1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)Cl
442530,188.74,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C[C@@H]1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O)Cl
135398745,175.78,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C
4594,180.61,[M-H]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
4594,180.58,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
4594,191.13,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
14210,135.08,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CNC(=O)CSP(=O)(OC)OC
14210,143.59,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CNC(=O)CSP(=O)(OC)OC
6196,198.25,[M-H]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
6196,187.73,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
6196,194.45,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
53735,158.81,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O
53735,165.4,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O
9595287,149.93,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CNC(=O)O/N=C(/C(=O)N(C)C)\SC
4628,150.35,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O
4628,163.65,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O
5284603,168.83,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O
5284603,174.55,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O
4618,141.78,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCS(=O)CCSP(=O)(OC)OC
4618,150.93,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCS(=O)CCSP(=O)(OC)OC
4641,184.74,[M-H]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
4641,179.21,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
73671,177.82,[M+Cl]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC(C)(C)[C@@H]([C@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O
73671,180.28,[M+HCOO]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC(C)(C)[C@@H]([C@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O
73671,170,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC(C)(C)[C@@H]([C@H](CC1=CC=C(C=C1)Cl)N2C=NC=N2)O
4679,188.02,[M-H]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC
4679,184.38,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC
4679,184.94,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC
991,158.85,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]
4130,154.49,[M-H]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-]
4130,149.84,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-]
43815,183.61,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
4696,128.71,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C1C=C2C(=CC(=O)O2)C(O1)O
51081,178.17,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O
51081,192.96,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCN(CC3)C)F)C(=O)O
38479,159.72,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-]
5904,184.92,[M-H]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
5904,173.48,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
5904,181.67,[M+Na]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
992,135.93,[M-H]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O
60208608,155.92,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCCC(C(=O)C1=CC2=C(C=C1)OCO2)NC
60208608,146.85,[M+H-H2O]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCCC(C(=O)C1=CC2=C(C=C1)OCO2)NC
2206,135.59,[M+H]+,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CC1=CC(=O)N(N1C)C2=CC=CC=C2
4781,179.6,[M-H]-,,NORMAN-SLE | S61,"CCS Library from Celma et al DOI:10.1021/acs.est.0c05713, University Jaume I, Castellon, Spain, using a TWIMS-QTOF instrument and drift gas nitrogen. DOI:10.5281/zenodo.3549476",CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
